# step cv h sig
60000 -0.313468 0.068676 0.0500
60100 -0.285252 0.092241 0.0500
60200 -0.241801 0.142076 0.0500
60300 -0.205682 0.176196 0.0500
60400 -0.189435 0.183062 0.0500
60500 -0.190911 0.172634 0.0500
60600 -0.201090 0.156196 0.0500
60700 -0.229867 0.128912 0.0500
60800 -0.262511 0.100464 0.0500
60900 -0.290435 0.076567 0.0500
61000 -0.312058 0.062005 0.0500
61100 -0.313583 0.060209 0.0500
61200 -0.294397 0.069999 0.0500
61300 -0.257058 0.096850 0.0500
61400 -0.203993 0.136968 0.0500
61500 -0.158213 0.178941 0.0500
61600 -0.132628 0.196884 0.0500
61700 -0.129295 0.189373 0.0500
61800 -0.146097 0.165205 0.0500
61900 -0.173710 0.137404 0.0500
62000 -0.215898 0.110998 0.0500
62100 -0.264234 0.083788 0.0500
62200 -0.297963 0.062773 0.0500
62300 -0.315424 0.054381 0.0500
62400 -0.314695 0.053810 0.0500
62500 -0.295247 0.061293 0.0500
62600 -0.258508 0.081648 0.0500
62700 -0.218815 0.101462 0.0500
62800 -0.197232 0.110001 0.0500
62900 -0.198465 0.105987 0.0500
63000 -0.219347 0.093093 0.0500
63100 -0.245618 0.080116 0.0500
63200 -0.260482 0.072042 0.0500
63300 -0.267422 0.067598 0.0500
63400 -0.265362 0.067213 0.0500
63500 -0.263195 0.066872 0.0500
63600 -0.255464 0.068837 0.0500
63700 -0.240022 0.073927 0.0500
63800 -0.220457 0.081148 0.0500
63900 -0.201368 0.089773 0.0500
64000 -0.190292 0.094969 0.0500
64100 -0.183899 0.097273 0.0500
64200 -0.176406 0.100776 0.0500
64300 -0.162495 0.110973 0.0500
64400 -0.140109 0.132877 0.0500
64500 -0.117702 0.156578 0.0500
64600 -0.099679 0.172604 0.0500
64700 -0.090839 0.174830 0.0500
64800 -0.093665 0.163377 0.0500
64900 -0.102802 0.146583 0.0500
65000 -0.117436 0.127005 0.0500
65100 -0.143058 0.103117 0.0500
65200 -0.164979 0.087669 0.0500
65300 -0.168854 0.083725 0.0500
65400 -0.152151 0.090346 0.0500
65500 -0.121047 0.110513 0.0500
65600 -0.087389 0.142420 0.0500
65700 -0.054939 0.177434 0.0500
65800 -0.034667 0.191969 0.0500
65900 -0.038398 0.178142 0.0500
