# step cv h sig
63700 0.120618 0.036958 0.0500
63800 0.111575 0.034630 0.0500
63900 0.109119 0.033824 0.0500
64000 0.110041 0.033679 0.0500
64100 0.116857 0.034735 0.0500
64200 0.128968 0.037250 0.0500
64300 0.133627 0.038079 0.0500
64400 0.124159 0.035312 0.0500
64500 0.112952 0.032630 0.0500
64600 0.107211 0.031351 0.0500
64700 0.112333 0.031941 0.0500
64800 0.126108 0.034528 0.0500
64900 0.138832 0.037495 0.0500
65000 0.129878 0.034752 0.0500
65100 0.107517 0.030046 0.0500
65200 0.087971 0.027797 0.0500
65300 0.086340 0.027481 0.0500
65400 0.092217 0.027674 0.0500
65500 0.092708 0.027500 0.0500
65600 0.084204 0.026742 0.0500
65700 0.071967 0.026134 0.0500
65800 0.059858 0.025770 0.0500
65900 0.056921 0.025550 0.0500
66000 0.065504 0.025475 0.0500
66100 0.068300 0.025337 0.0500
66200 0.062118 0.025074 0.0500
66300 0.048730 0.024735 0.0500
66400 0.035463 0.024194 0.0500
66500 0.040577 0.024212 0.0500
66600 0.053596 0.024320 0.0500
66700 0.064300 0.024309 0.0500
66800 0.061062 0.024094 0.0500
66900 0.046448 0.023729 0.0500
67000 0.031340 0.023134 0.0500
67100 0.029622 0.022910 0.0500
67200 0.041672 0.023180 0.0500
67300 0.046103 0.023129 0.0500
67400 0.034052 0.022656 0.0500
67500 0.018901 0.021794 0.0500
67600 0.020082 0.021731 0.0500
67700 0.033362 0.022226 0.0500
67800 0.039562 0.022293 0.0500
67900 0.029299 0.021793 0.0500
68000 0.015044 0.020932 0.0500
68100 0.009844 0.020491 0.0500
68200 0.011764 0.020494 0.0500
68300 0.014794 0.020559 0.0500
68400 0.021680 0.020825 0.0500
68500 0.035625 0.021329 0.0500
68600 0.022326 0.020619 0.0500
68700 -0.012019 0.018530 0.0500
68800 -0.029312 0.017653 0.0500
68900 -0.006312 0.018671 0.0500
69000 0.024433 0.020378 0.0500
69100 0.027214 0.020400 0.0500
69200 -0.001418 0.018679 0.0500
69300 -0.028227 0.017332 0.0500
69400 -0.026578 0.017303 0.0500
69500 -0.003585 0.018299 0.0500
69600 0.015792 0.019365 0.0500
69700 0.013932 0.019150 0.0500
69800 0.002974 0.018398 0.0500
69900 -0.000791 0.018088 0.0500
70000 0.008900 0.018561 0.0500
70100 0.029701 0.019657 0.0500
70200 0.045889 0.020340 0.0500
70300 0.048342 0.020337 0.0500
70400 0.034865 0.019597 0.0500
70500 0.021149 0.018794 0.0500
70600 0.026915 0.018996 0.0500
70700 0.056785 0.020343 0.0500
70800 0.074997 0.021402 0.0500
70900 0.063664 0.020489 0.0500
71000 0.042300 0.019341 0.0500
71100 0.030523 0.018721 0.0500
71200 0.047482 0.019367 0.0500
71300 0.067815 0.020348 0.0500
71400 0.074811 0.020759 0.0500
71500 0.073054 0.020497 0.0500
71600 0.077654 0.020768 0.0500
71700 0.089360 0.021928 0.0500
71800 0.090909 0.021999 0.0500
71900 0.087825 0.021467 0.0500
72000 0.088281 0.021395 0.0500
72100 0.101744 0.023298 0.0500
72200 0.122959 0.028021 0.0500
72300 0.126354 0.028772 0.0500
72400 0.115132 0.025571 0.0500
72500 0.118194 0.026135 0.0500
72600 0.135612 0.030998 0.0500
72700 0.156443 0.038179 0.0500
72800 0.168253 0.042268 0.0500
