# step cv h sig
44700 -1.500442 0.031421 0.0500
44800 -1.493608 0.027971 0.0500
44900 -1.489893 0.026199 0.0500
45000 -1.496895 0.029010 0.0500
45100 -1.507088 0.033842 0.0500
45200 -1.498606 0.029290 0.0500
45300 -1.495698 0.027752 0.0500
45400 -1.502057 0.030450 0.0500
45500 -1.500910 0.029646 0.0500
45600 -1.503957 0.030866 0.0500
45700 -1.506941 0.032103 0.0500
45800 -1.487327 0.023434 0.0500
45900 -1.495533 0.026379 0.0500
46000 -1.518758 0.038080 0.0500
46100 -1.524525 0.041433 0.0500
46200 -1.509122 0.031835 0.0500
46300 -1.505458 0.029750 0.0500
46400 -1.526276 0.041488 0.0500
46500 -1.538321 0.050209 0.0500
46600 -1.516346 0.034363 0.0500
46700 -1.496797 0.025026 0.0500
46800 -1.517964 0.034720 0.0500
46900 -1.548308 0.057521 0.0500
47000 -1.543720 0.052277 0.0500
47100 -1.518491 0.033782 0.0500
47200 -1.517840 0.033115 0.0500
47300 -1.547587 0.054231 0.0500
47400 -1.558825 0.065209 0.0500
47500 -1.530099 0.038961 0.0500
47600 -1.520541 0.033016 0.0500
47700 -1.543508 0.047967 0.0500
47800 -1.554268 0.057284 0.0500
47900 -1.539010 0.043125 0.0500
48000 -1.526950 0.034906 0.0500
48100 -1.541131 0.043771 0.0500
48200 -1.562099 0.063088 0.0500
48300 -1.555907 0.055297 0.0500
48400 -1.544912 0.044740 0.0500
48500 -1.544572 0.043923 0.0500
48600 -1.550865 0.048491 0.0500
48700 -1.550787 0.047771 0.0500
48800 -1.547284 0.044291 0.0500
48900 -1.538886 0.037895 0.0500
49000 -1.531092 0.033077 0.0500
49100 -1.535377 0.035079 0.0500
49200 -1.553230 0.047333 0.0500
49300 -1.552692 0.046250 0.0500
49400 -1.535038 0.033710 0.0500
49500 -1.535477 0.033628 0.0500
49600 -1.546690 0.040239 0.0500
49700 -1.547070 0.040057 0.0500
49800 -1.536185 0.032963 0.0500
49900 -1.530988 0.030120 0.0500
50000 -1.543101 0.036330 0.0500
50100 -1.569123 0.059044 0.0500
50200 -1.573862 0.064011 0.0500
50300 -1.558719 0.046375 0.0500
50400 -1.559926 0.046863 0.0500
50500 -1.573563 0.060945 0.0500
50600 -1.580243 0.068867 0.0500
50700 -1.573535 0.058748 0.0500
50800 -1.577412 0.062642 0.0500
50900 -1.594099 0.087077 0.0500
51000 -1.601579 0.098591 0.0500
51100 -1.590378 0.076666 0.0500
51200 -1.583041 0.064527 0.0500
51300 -1.595162 0.081270 0.0500
51400 -1.604053 0.094755 0.0500
51500 -1.587722 0.066550 0.0500
51600 -1.573858 0.049464 0.0500
51700 -1.589853 0.067331 0.0500
51800 -1.605765 0.091017 0.0500
51900 -1.602508 0.083237 0.0500
52000 -1.593396 0.067740 0.0500
52100 -1.587108 0.058555 0.0500
52200 -1.583808 0.053935 0.0500
52300 -1.595626 0.067423 0.0500
52400 -1.602253 0.075665 0.0500
52500 -1.596171 0.065510 0.0500
52600 -1.590750 0.057654 0.0500
52700 -1.592623 0.058912 0.0500
52800 -1.597713 0.064251 0.0500
52900 -1.594613 0.059258 0.0500
53000 -1.574993 0.039943 0.0500
53100 -1.562070 0.031917 0.0500
53200 -1.565813 0.033524 0.0500
53300 -1.571020 0.036194 0.0500
53400 -1.566543 0.033265 0.0500
53500 -1.550504 0.026268 0.0500
53600 -1.539248 0.023051 0.0500
53700 -1.536556 0.022323 0.0500
53800 -1.537172 0.022312 0.0500
53900 -1.537575 0.022258 0.0500
54000 -1.535889 0.021776 0.0500
54100 -1.526871 0.020068 0.0500
54200 -1.523209 0.019417 0.0500
54300 -1.534025 0.021055 0.0500
54400 -1.538095 0.021733 0.0500
54500 -1.517746 0.018386 0.0500
54600 -1.488264 0.015401 0.0500
54700 -1.494054 0.015828 0.0500
54800 -1.526250 0.019292 0.0500
54900 -1.536747 0.020991 0.0500
55000 -1.511626 0.017273 0.0500
55100 -1.497699 0.015865 0.0500
55200 -1.506166 0.016568 0.0500
55300 -1.510749 0.016947 0.0500
55400 -1.483606 0.014544 0.0500
55500 -1.452948 0.012856 0.0500
55600 -1.451731 0.012774 0.0500
55700 -1.463087 0.013157 0.0500
55800 -1.445451 0.012540 0.0500
55900 -1.408839 0.012885 0.0500
56000 -1.385726 0.013625 0.0500
56100 -1.389760 0.013436 0.0500
56200 -1.409346 0.012735 0.0500
56300 -1.389455 0.013352 0.0500
56400 -1.362322 0.014211 0.0500
56500 -1.370320 0.013888 0.0500
56600 -1.386991 0.013291 0.0500
56700 -1.372441 0.013717 0.0500
56800 -1.340753 0.014963 0.0500
56900 -1.327197 0.015914 0.0500
57000 -1.332798 0.015372 0.0500
57100 -1.339262 0.014863 0.0500
57200 -1.325972 0.015827 0.0500
57300 -1.310883 0.017610 0.0500
57400 -1.314848 0.016952 0.0500
57500 -1.333728 0.014974 0.0500
57600 -1.333496 0.014928 0.0500
57700 -1.314732 0.016757 0.0500
57800 -1.291653 0.021119 0.0500
57900 -1.288258 0.021910 0.0500
58000 -1.286221 0.022362 0.0500
58100 -1.272036 0.027204 0.0500
58200 -1.258948 0.033301 0.0500
58300 -1.257888 0.033585 0.0500
58400 -1.262780 0.030678 0.0500
58500 -1.260476 0.031591 0.0500
58600 -1.256311 0.033586 0.0500
58700 -1.247323 0.038942 0.0500
58800 -1.251714 0.035636 0.0500
58900 -1.264507 0.028474 0.0500
59000 -1.265396 0.027852 0.0500
59100 -1.261931 0.029218 0.0500
59200 -1.264390 0.027853 0.0500
