# step t_ps cv bias_e
6470 3.2350 -1.401640 7.197914
6480 3.2400 -1.402439 7.187856
6490 3.2450 -1.403123 7.179403
6500 3.2500 -1.403716 7.172179
6510 3.2550 -1.404296 7.165233
6520 3.2600 -1.404962 7.157362
6530 3.2650 -1.405741 7.148334
6540 3.2700 -1.406775 7.136605
6550 3.2750 -1.407772 7.125573
6560 3.2800 -1.408749 7.115009
6570 3.2850 -1.409801 7.103899
6580 3.2900 -1.410913 7.092435
6590 3.2950 -1.411782 7.083661
6600 3.3000 -1.412300 7.078494
6610 3.3050 -1.412772 7.572336
6620 3.3100 -1.413396 7.566148
6630 3.3150 -1.413868 7.561458
6640 3.3200 -1.414233 7.557830
6650 3.3250 -1.414633 7.553847
6660 3.3300 -1.415147 7.548720
6670 3.3350 -1.415711 7.543071
6680 3.3400 -1.416190 7.538261
6690 3.3450 -1.416645 7.533672
6700 3.3500 -1.417136 7.528705
6710 3.3550 -1.417586 7.524136
6720 3.3600 -1.418074 7.519162
6730 3.3650 -1.418604 7.513722
6740 3.3700 -1.419204 7.507519
6750 3.3750 -1.419961 7.499639
6760 3.3800 -1.420791 7.490895
6770 3.3850 -1.421807 7.480034
6780 3.3900 -1.422828 7.468934
6790 3.3950 -1.423968 7.456290
6800 3.4000 -1.425020 7.444350
6810 3.4050 -1.426138 7.920485
6820 3.4100 -1.427132 7.908324
6830 3.4150 -1.428051 7.896670
6840 3.4200 -1.429030 7.883768
6850 3.4250 -1.429921 7.871581
6860 3.4300 -1.431113 7.854584
6870 3.4350 -1.432483 7.834046
6880 3.4400 -1.433907 7.811498
6890 3.4450 -1.435457 7.785487
6900 3.4500 -1.437254 7.753338
6910 3.4550 -1.439174 7.716493
6920 3.4600 -1.441403 7.670333
6930 3.4650 -1.443643 7.620073
6940 3.4700 -1.446066 7.561145
6950 3.4750 -1.448469 7.497850
6960 3.4800 -1.450961 7.426886
6970 3.4850 -1.453640 7.344358
6980 3.4900 -1.456388 7.252864
6990 3.4950 -1.459232 7.150715
7000 3.5000 -1.462087 7.040526
