# step cv h sig
94000 -1.542438 0.350699 0.0500
94200 -1.580556 0.366236 0.0500
94400 -1.558135 0.350987 0.0500
94600 -1.550675 0.344923 0.0500
94800 -1.562168 0.346707 0.0500
95000 -1.532599 0.334585 0.0500
95200 -1.526421 0.331026 0.0500
95400 -1.529013 0.328511 0.0500
95600 -1.504365 0.326239 0.0500
95800 -1.489304 0.326079 0.0500
96000 -1.465787 0.328011 0.0500
96200 -1.448669 0.327383 0.0500
96400 -1.436243 0.325199 0.0500
96600 -1.426680 0.322513 0.0500
96800 -1.381214 0.320464 0.0500
97000 -1.366359 0.319541 0.0500
97200 -1.352546 0.319592 0.0500
97400 -1.321746 0.326823 0.0500
97600 -1.300648 0.333021 0.0500
97800 -1.276251 0.341429 0.0500
98000 -1.259110 0.346611 0.0500
98200 -1.231637 0.357118 0.0500
98400 -1.229250 0.355060 0.0500
98600 -1.225468 0.353713 0.0500
98800 -1.216527 0.354919 0.0500
99000 -1.239447 0.341230 0.0500
99200 -1.215211 0.349668 0.0500
99400 -1.231829 0.338730 0.0500
99600 -1.236589 0.333874 0.0500
99800 -1.236886 0.330937 0.0500
100000 -1.267984 0.320213 0.0500
100200 -1.217694 0.335491 0.0500
100400 -1.252450 0.318620 0.0500
100600 -1.294567 0.312228 0.0500
100800 -1.282397 0.310213 0.0500
101000 -1.325472 0.307253 0.0500
101200 -1.322767 0.304868 0.0500
101400 -1.349729 0.303300 0.0500
101600 -1.361133 0.301972 0.0500
101800 -1.387207 0.303991 0.0500
102000 -1.414050 0.308249 0.0500
102200 -1.415818 0.306294 0.0500
102400 -1.438514 0.309368 0.0500
102600 -1.438013 0.306841 0.0500
102800 -1.468288 0.309254 0.0500
103000 -1.467401 0.306741 0.0500
103200 -1.479974 0.305588 0.0500
103400 -1.482829 0.303503 0.0500
103600 -1.468475 0.299947 0.0500
103800 -1.482746 0.298966 0.0500
104000 -1.446438 0.294359 0.0500
104200 -1.470561 0.293681 0.0500
104400 -1.455289 0.290546 0.0500
104600 -1.466957 0.289125 0.0500
104800 -1.431111 0.286376 0.0500
105000 -1.438877 0.284167 0.0500
105200 -1.408501 0.283778 0.0500
105400 -1.391897 0.283666 0.0500
105600 -1.398204 0.280839 0.0500
105800 -1.374421 0.282550 0.0500
106000 -1.388675 0.278181 0.0500
106200 -1.339924 0.287148 0.0500
106400 -1.350374 0.282299 0.0500
106600 -1.335609 0.284284 0.0500
106800 -1.335805 0.282182 0.0500
107000 -1.335046 0.280380 0.0500
107200 -1.290073 0.292995 0.0500
107400 -1.312052 0.283663 0.0500
107600 -1.290244 0.288864 0.0500
107800 -1.291832 0.286203 0.0500
108000 -1.261028 0.296571 0.0500
108200 -1.265502 0.292263 0.0500
108400 -1.251405 0.297207 0.0500
108600 -1.204615 0.330815 0.0500
108800 -1.191128 0.340117 0.0500
109000 -1.152965 0.369985 0.0500
109200 -1.169473 0.352890 0.0500
109400 -1.149205 0.366648 0.0500
109600 -1.158324 0.355640 0.0500
109800 -1.133912 0.374216 0.0500
110000 -1.158346 0.349461 0.0500
110200 -1.162925 0.342941 0.0500
110400 -1.129882 0.369354 0.0500
110600 -1.158308 0.340675 0.0500
110800 -1.137324 0.355437 0.0500
111000 -1.133896 0.355691 0.0500
111200 -1.150666 0.337665 0.0500
111400 -1.114645 0.373259 0.0500
111600 -1.084663 0.420242 0.0500
111800 -1.134915 0.343342 0.0500
112000 -1.143262 0.333318 0.0500
112200 -1.014371 0.562832 0.0500
112400 -1.077660 0.423231 0.0500
112600 -1.023758 0.532203 0.0500
112800 -1.012063 0.549786 0.0500
113000 -1.029530 0.506244 0.0500
113200 -0.919604 0.806274 0.0500
113400 -0.907286 0.841546 0.0500
113600 -0.883125 0.931934 0.0500
113800 -0.859422 1.012929 0.0500
114000 -0.903911 0.806143 0.0500
114200 -0.818289 1.113806 0.0500
114400 -0.871111 0.909316 0.0500
114600 -0.817160 1.071468 0.0500
114800 -0.881691 0.838481 0.0500
115000 -0.818499 1.029338 0.0500
115200 -0.891601 0.781252 0.0500
115400 -0.884179 0.787934 0.0500
115600 -0.873565 0.805207 0.0500
115800 -0.975071 0.590889 0.0500
116000 -0.948554 0.621174 0.0500
116200 -1.006885 0.527355 0.0500
116400 -1.004837 0.523472 0.0500
116600 -1.025420 0.485477 0.0500
116800 -1.054758 0.435920 0.0500
117000 -1.067804 0.412050 0.0500
117200 -1.068300 0.407047 0.0500
117400 -1.074651 0.393979 0.0500
117600 -1.071515 0.394372 0.0500
117800 -1.087119 0.370167 0.0500
118000 -1.062391 0.400011 0.0500
118200 -1.069332 0.386095 0.0500
118400 -1.064759 0.388720 0.0500
118600 -1.036483 0.430201 0.0500
118800 -1.046060 0.409305 0.0500
119000 -0.996392 0.499841 0.0500
119200 -0.978985 0.529270 0.0500
119400 -0.998494 0.483175 0.0500
119600 -0.962938 0.549350 0.0500
119800 -0.980492 0.506524 0.0500
120000 -0.942690 0.578905 0.0500
120200 -0.954209 0.545712 0.0500
120400 -0.982630 0.484889 0.0500
120600 -0.926799 0.596768 0.0500
120800 -0.917377 0.613333 0.0500
121000 -0.938228 0.551919 0.0500
121200 -0.945177 0.529734 0.0500
121400 -0.871495 0.754843 0.0500
121600 -0.853857 0.814363 0.0500
121800 -0.868888 0.736484 0.0500
122000 -0.840561 0.839849 0.0500
122200 -0.856182 0.758308 0.0500
122400 -0.831907 0.844019 0.0500
122600 -0.785804 1.020289 0.0500
122800 -0.809208 0.902690 0.0500
123000 -0.793906 0.942517 0.0500
123200 -0.779457 0.975215 0.0500
123400 -0.747836 1.060943 0.0500
123600 -0.781527 0.923693 0.0500
123800 -0.781536 0.902231 0.0500
124000 -0.807301 0.806449 0.0500
124200 -0.841550 0.709566 0.0500
124400 -0.811795 0.766806 0.0500
124600 -0.859992 0.650663 0.0500
124800 -0.931462 0.524512 0.0500
125000 -0.909971 0.549451 0.0500
125200 -0.943462 0.496080 0.0500
125400 -0.971023 0.460863 0.0500
125600 -0.979466 0.447541 0.0500
125800 -1.012048 0.413746 0.0500
126000 -1.001194 0.418914 0.0500
126200 -1.010998 0.406070 0.0500
126400 -1.064673 0.360188 0.0500
126600 -1.040665 0.375211 0.0500
126800 -1.070894 0.349628 0.0500
127000 -1.062542 0.352277 0.0500
127200 -1.091091 0.331643 0.0500
127400 -1.118190 0.317652 0.0500
127600 -1.089362 0.327518 0.0500
127800 -1.100361 0.319339 0.0500
128000 -1.062926 0.340273 0.0500
128200 -1.051603 0.346888 0.0500
128400 -1.076226 0.325091 0.0500
128600 -1.031094 0.361660 0.0500
128800 -1.045743 0.343738 0.0500
129000 -1.070695 0.321399 0.0500
129200 -1.021838 0.363768 0.0500
129400 -1.033505 0.347494 0.0500
129600 -0.999105 0.386094 0.0500
129800 -0.967942 0.426875 0.0500
130000 -1.001320 0.376110 0.0500
130200 -0.967360 0.419943 0.0500
130400 -0.964891 0.419270 0.0500
130600 -0.953269 0.433397 0.0500
130800 -0.898735 0.537354 0.0500
131000 -0.941847 0.444208 0.0500
131200 -0.894758 0.535013 0.0500
131400 -0.882925 0.555085 0.0500
131600 -0.874003 0.568282 0.0500
131800 -0.822137 0.696022 0.0500
132000 -0.853479 0.601597 0.0500
132200 -0.803345 0.736193 0.0500
132400 -0.772376 0.844846 0.0500
132600 -0.771765 0.829515 0.0500
132800 -0.706516 1.086082 0.0500
133000 -0.728058 0.981311 0.0500
133200 -0.694237 1.069499 0.0500
133400 -0.721074 0.960099 0.0500
133600 -0.683408 1.049177 0.0500
133800 -0.705263 0.962831 0.0500
134000 -0.692738 0.973522 0.0500
134200 -0.731751 0.852855 0.0500
134400 -0.759423 0.770530 0.0500
134600 -0.738771 0.803597 0.0500
134800 -0.755421 0.750036 0.0500
135000 -0.802708 0.651328 0.0500
135200 -0.798270 0.647531 0.0500
135400 -0.823341 0.601740 0.0500
135600 -0.836334 0.576286 0.0500
135800 -0.833355 0.571565 0.0500
136000 -0.879137 0.509265 0.0500
136200 -0.844298 0.544839 0.0500
136400 -0.881871 0.494127 0.0500
136600 -0.869695 0.501919 0.0500
136800 -0.890431 0.472607 0.0500
137000 -0.899359 0.457529 0.0500
137200 -0.899613 0.451978 0.0500
137400 -0.896830 0.449675 0.0500
137600 -0.913047 0.429053 0.0500
137800 -0.893803 0.443202 0.0500
138000 -0.844749 0.505897 0.0500
138200 -0.851513 0.488579 0.0500
138400 -0.827567 0.524004 0.0500
138600 -0.816262 0.539773 0.0500
138800 -0.800245 0.568656 0.0500
139000 -0.723952 0.790428 0.0500
139200 -0.739144 0.725823 0.0500
139400 -0.694000 0.870247 0.0500
139600 -0.667294 0.958669 0.0500
139800 -0.673422 0.911243 0.0500
140000 -0.625509 1.072346 0.0500
140200 -0.652403 0.950981 0.0500
140400 -0.636363 0.985036 0.0500
140600 -0.643422 0.936683 0.0500
140800 -0.665412 0.845871 0.0500
141000 -0.639519 0.910391 0.0500
141200 -0.710219 0.720775 0.0500
141400 -0.727536 0.680610 0.0500
141600 -0.741951 0.646729 0.0500
141800 -0.764584 0.600108 0.0500
142000 -0.764579 0.591033 0.0500
142200 -0.815571 0.505361 0.0500
142400 -0.823956 0.488125 0.0500
142600 -0.855084 0.449660 0.0500
142800 -0.890983 0.419551 0.0500
143000 -0.855078 0.440909 0.0500
143200 -0.911311 0.402802 0.0500
143400 -0.934254 0.390699 0.0500
143600 -0.904736 0.397952 0.0500
143800 -0.944267 0.380504 0.0500
144000 -0.912525 0.387663 0.0500
144200 -0.949014 0.372521 0.0500
144400 -0.943542 0.370512 0.0500
144600 -0.973104 0.358722 0.0500
144800 -0.970757 0.356221 0.0500
145000 -1.000993 0.341839 0.0500
145200 -0.994317 0.341687 0.0500
145400 -0.997761 0.337323 0.0500
145600 -0.998609 0.334096 0.0500
145800 -1.001632 0.330042 0.0500
146000 -1.002827 0.326805 0.0500
146200 -0.961513 0.342439 0.0500
146400 -0.995178 0.324953 0.0500
146600 -0.972524 0.331865 0.0500
