# step t_ps cv bias_e
7060 3.5300 -1.450750 3.995734
7070 3.5350 -1.449974 4.017592
7080 3.5400 -1.449088 4.042313
7090 3.5450 -1.448274 4.064774
7100 3.5500 -1.447365 4.089603
7110 3.5550 -1.446567 4.187342
7120 3.5600 -1.446019 4.202029
7130 3.5650 -1.445541 4.214717
7140 3.5700 -1.445145 4.225186
7150 3.5750 -1.445161 4.224756
7160 3.5800 -1.445548 4.214553
7170 3.5850 -1.446282 4.194987
7180 3.5900 -1.447395 4.164987
7190 3.5950 -1.448914 4.123290
7200 3.6000 -1.450808 4.070103
7210 3.6050 -1.453059 4.081753
7220 3.6100 -1.455668 4.003964
7230 3.6150 -1.458442 3.918394
7240 3.6200 -1.461138 3.832400
7250 3.6250 -1.463789 3.745275
7260 3.6300 -1.466536 3.652340
7270 3.6350 -1.469201 3.559786
7280 3.6400 -1.471702 3.470817
7290 3.6450 -1.474091 3.384112
7300 3.6500 -1.476451 3.296921
7310 3.6550 -1.478557 3.312887
7320 3.6600 -1.480418 3.242008
7330 3.6650 -1.482151 3.175212
7340 3.6700 -1.483524 3.121797
7350 3.6750 -1.484506 3.083359
7360 3.6800 -1.485202 3.056007
7370 3.6850 -1.485736 3.034957
