# step t_ps cv bias_e
5900 2.9500 -1.580902 3.617862
5910 2.9550 -1.579162 3.785563
5920 2.9600 -1.577333 3.869840
5930 2.9650 -1.575315 3.961993
5940 2.9700 -1.573121 4.060923
5950 2.9750 -1.570861 4.161363
5960 2.9800 -1.568483 4.265073
5970 2.9850 -1.566182 4.363341
5980 2.9900 -1.563864 4.459910
5990 2.9950 -1.561297 4.563818
6000 3.0000 -1.558712 4.664821
6010 3.0050 -1.556217 4.823305
6020 3.0100 -1.553871 4.907499
6030 3.0150 -1.551782 4.979117
6040 3.0200 -1.549774 5.044790
6050 3.0250 -1.547756 5.107520
6060 3.0300 -1.545962 5.160370
6070 3.0350 -1.544339 5.205745
6080 3.0400 -1.542940 5.242890
6090 3.0450 -1.541830 5.271068
6100 3.0500 -1.541098 5.288999
6110 3.0550 -1.540627 5.354732
6120 3.0600 -1.540443 5.359074
6130 3.0650 -1.540410 5.359843
6140 3.0700 -1.540420 5.359614
6150 3.0750 -1.540726 5.352397
6160 3.0800 -1.541374 5.336770
6170 3.0850 -1.542188 5.316581
6180 3.0900 -1.543476 5.283295
6190 3.0950 -1.545119 5.238544
6200 3.1000 -1.546838 5.189022
6210 3.1050 -1.548587 5.191980
6220 3.1100 -1.550418 5.133517
6230 3.1150 -1.552293 5.070738
6240 3.1200 -1.554165 5.005248
6250 3.1250 -1.555943 4.940561
6260 3.1300 -1.557769 4.871778
6270 3.1350 -1.559612 4.800063
6280 3.1400 -1.561325 4.731423
6290 3.1450 -1.563062 4.659984
6300 3.1500 -1.564491 4.599976
6310 3.1550 -1.565297 4.631656
6320 3.1600 -1.565604 4.618449
6330 3.1650 -1.565654 4.616326
6340 3.1700 -1.565134 4.638638
6350 3.1750 -1.564214 4.677742
6360 3.1800 -1.562981 4.729398
6370 3.1850 -1.561471 4.791425
6380 3.1900 -1.559680 4.863119
6390 3.1950 -1.557711 4.939439
6400 3.2000 -1.555739 5.013149
6410 3.2050 -1.553786 5.142096
6420 3.2100 -1.551876 5.207582
6430 3.2150 -1.550226 5.261693
6440 3.2200 -1.548820 5.305879
6450 3.2250 -1.547725 5.339025
6460 3.2300 -1.546806 5.365987
6470 3.2350 -1.545857 5.392956
6480 3.2400 -1.545140 5.412781
6490 3.2450 -1.544680 5.425197
6500 3.2500 -1.544710 5.424402
6510 3.2550 -1.544830 5.473623
6520 3.2600 -1.545265 5.461819
6530 3.2650 -1.545886 5.444607
6540 3.2700 -1.546917 5.415159
6550 3.2750 -1.548805 5.358600
6560 3.2800 -1.551208 5.281801
6570 3.2850 -1.554064 5.183838
6580 3.2900 -1.557247 5.066716
6590 3.2950 -1.560931 4.921550
6600 3.3000 -1.564823 4.758146
6610 3.3050 -1.568947 4.638247
6620 3.3100 -1.573279 4.436288
6630 3.3150 -1.577527 4.230395
6640 3.3200 -1.581616 4.026553
6650 3.3250 -1.585403 3.834143
6660 3.3300 -1.589015 3.648459
6670 3.3350 -1.592387 3.474121
6680 3.3400 -1.595181 3.329501
6690 3.3450 -1.597511 3.209185
6700 3.3500 -1.599530 3.105261
6710 3.3550 -1.600719 3.144578
6720 3.3600 -1.601176 3.121188
6730 3.3650 -1.601104 3.124846
6740 3.3700 -1.600403 3.160756
6750 3.3750 -1.599127 3.226285
6760 3.3800 -1.597329 3.318760
6770 3.3850 -1.595024 3.437564
6780 3.3900 -1.592303 3.577719
6790 3.3950 -1.589260 3.734062
6800 3.4000 -1.585853 3.907752
6810 3.4050 -1.582210 4.171019
6820 3.4100 -1.578362 4.360171
6830 3.4150 -1.574488 4.544989
6840 3.4200 -1.570792 4.714961
6850 3.4250 -1.567605 4.855698
6860 3.4300 -1.564899 4.970445
6870 3.4350 -1.562502 5.068045
6880 3.4400 -1.560360 5.151827
6890 3.4450 -1.558457 5.223379
6900 3.4500 -1.556781 5.284040
6910 3.4550 -1.555548 5.381754
6920 3.4600 -1.554816 5.406739
6930 3.4650 -1.554561 5.415322
6940 3.4700 -1.554790 5.407624
6950 3.4750 -1.555283 5.390841
6960 3.4800 -1.556129 5.361565
6970 3.4850 -1.557523 5.312010
6980 3.4900 -1.559262 5.247946
6990 3.4950 -1.561355 5.167663
7000 3.5000 -1.563660 5.075408
7010 3.5050 -1.566174 5.028297
7020 3.5100 -1.568722 4.917602
7030 3.5150 -1.571191 4.806461
7040 3.5200 -1.573946 4.678396
7050 3.5250 -1.576533 4.554634
7060 3.5300 -1.578882 4.439578
7070 3.5350 -1.581053 4.331347
7080 3.5400 -1.582861 4.239896
7090 3.5450 -1.584420 4.160205
7100 3.5500 -1.585504 4.104383
7110 3.5550 -1.586271 4.140606
7120 3.5600 -1.586820 4.112101
7130 3.5650 -1.586944 4.105676
7140 3.5700 -1.586632 4.121852
7150 3.5750 -1.586212 4.143648
7160 3.5800 -1.585644 4.173021
7170 3.5850 -1.584920 4.210359
7180 3.5900 -1.584095 4.252734
7190 3.5950 -1.583234 4.296676
7200 3.6000 -1.582348 4.341637
7210 3.6050 -1.581469 4.457014
7220 3.6100 -1.580650 4.498033
7230 3.6150 -1.579758 4.542394
7240 3.6200 -1.578610 4.598973
7250 3.6250 -1.577307 4.662478
7260 3.6300 -1.576058 4.722545
7270 3.6350 -1.574754 4.784405
7280 3.6400 -1.573386 4.848295
7290 3.6450 -1.572076 4.908470
7300 3.6500 -1.570973 4.958372
7310 3.6550 -1.569913 5.065317
7320 3.6600 -1.568952 5.107430
7330 3.6650 -1.568252 5.137731
7340 3.6700 -1.567615 5.165016
7350 3.6750 -1.567042 5.189270
7360 3.6800 -1.566659 5.205378
7370 3.6850 -1.566593 5.208129
