# step cv h sig
59800 -1.555079 0.010456 0.0500
59900 -1.538994 0.010313 0.0500
60000 -1.543700 0.010303 0.0500
60100 -1.552612 0.010339 0.0500
60200 -1.537338 0.010219 0.0500
60300 -1.521768 0.010121 0.0500
60400 -1.525261 0.010112 0.0500
60500 -1.525158 0.010083 0.0500
60600 -1.504871 0.009901 0.0500
60700 -1.502908 0.009856 0.0500
60800 -1.507832 0.009873 0.0500
60900 -1.505519 0.009825 0.0500
61000 -1.498659 0.009741 0.0500
61100 -1.487399 0.009663 0.0500
61200 -1.489294 0.009639 0.0500
61300 -1.503695 0.009706 0.0500
61400 -1.494958 0.009612 0.0500
61500 -1.483569 0.009567 0.0500
61600 -1.491571 0.009544 0.0500
61700 -1.503337 0.009602 0.0500
61800 -1.498944 0.009538 0.0500
61900 -1.491855 0.009470 0.0500
62000 -1.507920 0.009571 0.0500
62100 -1.516168 0.009628 0.0500
62200 -1.491589 0.009398 0.0500
62300 -1.472305 0.009524 0.0500
62400 -1.476185 0.009425 0.0500
62500 -1.478500 0.009369 0.0500
62600 -1.463928 0.009715 0.0500
62700 -1.459789 0.009886 0.0500
62800 -1.486604 0.009251 0.0500
62900 -1.509048 0.009392 0.0500
63000 -1.503880 0.009310 0.0500
63100 -1.491304 0.009189 0.0500
63200 -1.500709 0.009231 0.0500
63300 -1.525782 0.009495 0.0500
63400 -1.522780 0.009436 0.0500
63500 -1.508540 0.009245 0.0500
63600 -1.518981 0.009343 0.0500
63700 -1.542452 0.009596 0.0500
63800 -1.543095 0.009579 0.0500
63900 -1.524503 0.009336 0.0500
64000 -1.529941 0.009372 0.0500
64100 -1.545250 0.009536 0.0500
64200 -1.539261 0.009431 0.0500
64300 -1.512232 0.009112 0.0500
64400 -1.507179 0.009040 0.0500
64500 -1.524274 0.009195 0.0500
64600 -1.525403 0.009183 0.0500
64700 -1.512189 0.009021 0.0500
64800 -1.525736 0.009141 0.0500
64900 -1.547004 0.009392 0.0500
65000 -1.553236 0.009489 0.0500
65100 -1.551566 0.009428 0.0500
65200 -1.554283 0.009462 0.0500
65300 -1.557253 0.009512 0.0500
65400 -1.562458 0.009646 0.0500
65500 -1.566032 0.009756 0.0500
65600 -1.572058 0.010020 0.0500
65700 -1.571553 0.009965 0.0500
65800 -1.572213 0.009973 0.0500
65900 -1.574098 0.010055 0.0500
66000 -1.566474 0.009641 0.0500
66100 -1.548219 0.009128 0.0500
66200 -1.533705 0.008938 0.0500
66300 -1.537027 0.008946 0.0500
66400 -1.532826 0.008886 0.0500
66500 -1.517127 0.008754 0.0500
66600 -1.515653 0.008724 0.0500
66700 -1.529323 0.008795 0.0500
66800 -1.526335 0.008751 0.0500
66900 -1.504438 0.008611 0.0500
67000 -1.492309 0.008594 0.0500
67100 -1.492413 0.008573 0.0500
67200 -1.486260 0.008596 0.0500
67300 -1.487011 0.008568 0.0500
67400 -1.487835 0.008540 0.0500
67500 -1.486171 0.008535 0.0500
67600 -1.478869 0.008622 0.0500
67700 -1.483223 0.008529 0.0500
67800 -1.480604 0.008549 0.0500
67900 -1.471300 0.008757 0.0500
68000 -1.462939 0.009089 0.0500
68100 -1.466484 0.008897 0.0500
68200 -1.471201 0.008696 0.0500
68300 -1.482092 0.008424 0.0500
68400 -1.482034 0.008405 0.0500
68500 -1.480955 0.008402 0.0500
68600 -1.482507 0.008359 0.0500
68700 -1.487884 0.008284 0.0500
68800 -1.485122 0.008289 0.0500
68900 -1.487538 0.008249 0.0500
69000 -1.492758 0.008205 0.0500
69100 -1.501903 0.008200 0.0500
69200 -1.511694 0.008249 0.0500
69300 -1.525904 0.008380 0.0500
69400 -1.527252 0.008377 0.0500
69500 -1.526648 0.008350 0.0500
69600 -1.531090 0.008387 0.0500
69700 -1.537324 0.008457 0.0500
69800 -1.534948 0.008401 0.0500
69900 -1.532950 0.008354 0.0500
70000 -1.540453 0.008448 0.0500
70100 -1.548130 0.008577 0.0500
70200 -1.535334 0.008329 0.0500
70300 -1.520431 0.008132 0.0500
70400 -1.529584 0.008215 0.0500
70500 -1.535251 0.008271 0.0500
70600 -1.526263 0.008138 0.0500
70700 -1.536413 0.008251 0.0500
70800 -1.547976 0.008444 0.0500
70900 -1.555556 0.008623 0.0500
71000 -1.548153 0.008408 0.0500
71100 -1.548052 0.008386 0.0500
71200 -1.563365 0.008846 0.0500
71300 -1.578074 0.009698 0.0500
71400 -1.573937 0.009370 0.0500
71500 -1.549886 0.008349 0.0500
71600 -1.545892 0.008244 0.0500
71700 -1.563251 0.008735 0.0500
71800 -1.558266 0.008526 0.0500
71900 -1.536142 0.008034 0.0500
72000 -1.532203 0.007969 0.0500
72100 -1.559593 0.008518 0.0500
72200 -1.565129 0.008722 0.0500
72300 -1.537447 0.007981 0.0500
72400 -1.514943 0.007777 0.0500
72500 -1.528644 0.007851 0.0500
72600 -1.551738 0.008195 0.0500
72700 -1.544871 0.008029 0.0500
72800 -1.516619 0.007722 0.0500
72900 -1.531192 0.007808 0.0500
73000 -1.560098 0.008386 0.0500
73100 -1.552884 0.008139 0.0500
73200 -1.520218 0.007680 0.0500
73300 -1.504355 0.007633 0.0500
73400 -1.525989 0.007685 0.0500
