# step t_ps cv bias_e
6070 3.0350 -1.297303 2.901078
6080 3.0400 -1.294701 2.852365
6090 3.0450 -1.292361 2.806285
6100 3.0500 -1.290105 2.759842
6110 3.0550 -1.287937 2.823813
6120 3.0600 -1.285805 2.776172
6130 3.0650 -1.283774 2.729141
6140 3.0700 -1.281919 2.684826
6150 3.0750 -1.280099 2.640125
6160 3.0800 -1.278344 2.595918
6170 3.0850 -1.276356 2.544635
6180 3.0900 -1.274366 2.492051
6190 3.0950 -1.272436 2.439959
6200 3.1000 -1.270410 2.384187
6210 3.1050 -1.268342 2.448825
6220 3.1100 -1.266537 2.397202
6230 3.1150 -1.264894 2.349492
6240 3.1200 -1.263529 2.309386
6250 3.1250 -1.262319 2.273509
6260 3.1300 -1.261011 2.234425
6270 3.1350 -1.259708 2.195179
6280 3.1400 -1.258423 2.156216
6290 3.1450 -1.257275 2.121214
6300 3.1500 -1.256354 2.093027
6310 3.1550 -1.255385 2.196392
6320 3.1600 -1.254625 2.172922
6330 3.1650 -1.254187 2.159347
6340 3.1700 -1.254030 2.154487
6350 3.1750 -1.254022 2.154249
6360 3.1800 -1.254121 2.157326
6370 3.1850 -1.254306 2.163041
6380 3.1900 -1.254624 2.172898
6390 3.1950 -1.254950 2.182958
6400 3.2000 -1.255328 2.194635
6410 3.2050 -1.255850 2.340099
6420 3.2100 -1.256299 2.353844
6430 3.2150 -1.256972 2.374418
6440 3.2200 -1.257902 2.402659
6450 3.2250 -1.258888 2.432386
6460 3.2300 -1.259855 2.461295
6470 3.2350 -1.260944 2.493569
6480 3.2400 -1.261904 2.521754
6490 3.2450 -1.262702 2.544967
6500 3.2500 -1.263361 2.564000
6510 3.2550 -1.263965 2.698042
6520 3.2600 -1.264627 2.716866
6530 3.2650 -1.265392 2.738404
6540 3.2700 -1.266437 2.767503
6550 3.2750 -1.267498 2.796609
6560 3.2800 -1.268630 2.827146
6570 3.2850 -1.269956 2.862228
6580 3.2900 -1.271490 2.901909
6590 3.2950 -1.272963 2.939001
6600 3.3000 -1.274280 2.971342
6610 3.3050 -1.275748 3.110547
6620 3.3100 -1.277559 3.152222
6630 3.3150 -1.279388 3.192573
6640 3.3200 -1.281256 3.231893
6650 3.3250 -1.283286 3.272444
6660 3.3300 -1.285528 3.314549
6670 3.3350 -1.287895 3.355940
6680 3.3400 -1.290232 3.393690
6690 3.3450 -1.292582 3.428539
6700 3.3500 -1.294992 3.461041
6710 3.3550 -1.297388 3.580853
6720 3.3600 -1.299845 3.607101
6730 3.3650 -1.302371 3.630480
6740 3.3700 -1.305005 3.651062
6750 3.3750 -1.307848 3.669096
6760 3.3800 -1.310837 3.683569
6770 3.3850 -1.314105 3.694432
6780 3.3900 -1.317492 3.700607
6790 3.3950 -1.321118 3.701995
6800 3.4000 -1.324792 3.698491
6810 3.4050 -1.328673 3.774882
6820 3.4100 -1.332570 3.761750
6830 3.4150 -1.336516 3.744731
6840 3.4200 -1.340622 3.724033
6850 3.4250 -1.344706 3.701431
6860 3.4300 -1.349122 3.675904
6870 3.4350 -1.353710 3.649473
6880 3.4400 -1.358313 3.624359
6890 3.4450 -1.362969 3.601635
6900 3.4500 -1.367761 3.582233
6910 3.4550 -1.372534 3.655326
6920 3.4600 -1.377448 3.645437
6930 3.4650 -1.382182 3.641505
6940 3.4700 -1.386897 3.643350
6950 3.4750 -1.391380 3.650475
6960 3.4800 -1.395732 3.662230
6970 3.4850 -1.400043 3.678223
6980 3.4900 -1.404191 3.697226
6990 3.4950 -1.408197 3.718392
7000 3.5000 -1.411977 3.740335
7010 3.5050 -1.415466 3.845567
7020 3.5100 -1.418559 3.864585
7030 3.5150 -1.421395 3.881864
7040 3.5200 -1.423922 3.896903
7050 3.5250 -1.426101 3.909441
7060 3.5300 -1.428028 3.920094
7070 3.5350 -1.429778 3.929339
7080 3.5400 -1.431189 3.936449
7090 3.5450 -1.432552 3.942994
7100 3.5500 -1.433814 3.948748
7110 3.5550 -1.434756 4.032069
7120 3.5600 -1.435527 4.035243
7130 3.5650 -1.436158 4.037736
7140 3.5700 -1.436634 4.039546
7150 3.5750 -1.436936 4.040665
7160 3.5800 -1.437070 4.041154
7170 3.5850 -1.436993 4.040872
7180 3.5900 -1.436495 4.039022
7190 3.5950 -1.435615 4.035597
7200 3.6000 -1.434474 4.030872
7210 3.6050 -1.432943 4.101453
7220 3.6100 -1.431431 4.094095
7230 3.6150 -1.429727 4.085156
7240 3.6200 -1.427858 4.074633
7250 3.6250 -1.425846 4.062549
7260 3.6300 -1.423626 4.048429
7270 3.6350 -1.421333 4.033126
7280 3.6400 -1.419164 4.018112
7290 3.6450 -1.416878 4.001872
7300 3.6500 -1.414298 3.983234
7310 3.6550 -1.411514 4.041367
7320 3.6600 -1.408542 4.019542
7330 3.6650 -1.405322 3.996151
7340 3.6700 -1.401945 3.972337
7350 3.6750 -1.398412 3.948662
7360 3.6800 -1.395073 3.927856
7370 3.6850 -1.391940 3.910001
